Gene,Module
L3MBTL3,module_6
PHYHIPL,module_6
LCOR,module_6
DUSP11,module_6
ZMAT1,module_6
NEURL4,module_6
SLX4,module_6
MEGF10,module_6
FBN3,module_6
DOC2B,module_6
DOC2A,module_6
DHX16,module_6
FAM120B,module_6
SPIRE2,module_6
JPH4,module_6
ZNF527,module_6
NKX6-2,module_6
CUL4A,module_6
PLPP5,module_6
MCM8,module_6
DCTN5,module_6
ACTRT3,module_6
CNFN,module_6
CUL3,module_6
GON7,module_5
JAGN1,module_6
ZC3H8,module_6
HOPX,module_6
ZNF559,module_6
RHOXF2,module_5
CDIN1,module_6
CUL2,module_6
SRRM4,module_6
ACSS1,module_6
MCHR2,module_6
KBTBD8,module_6
SANBR,module_6
MRPL43,module_6
PGBD1,module_6
TMEM185A,module_6
MAK16,module_6
ATRN,module_6
MAP1LC3A,module_6
SLC12A8,module_1
COL25A1,module_6
GNPTG,module_6
TTF2,module_6
TPST2,module_6
CASR,module_6
PARD6B,module_6
ZBTB37,module_6
TUBB6,module_6
NT5C1A,module_6
ZGPAT,module_6
KLF11,module_6
ST6GAL2,module_6
KIRREL3,module_6
FNDC1,module_6
KRBA1,module_6
ZNF469,module_6
NTNG2,module_6
TNRC18,module_6
TEAD2,module_6
TTBK1,module_6
SLITRK2,module_6
AFAP1L2,module_6
KISS1R,module_6
SUPT3H,module_6
USP38,module_6
MFSD14B,module_6
C22orf23,module_6
DGAT2,module_6
EBPL,module_6
ADGRE3,module_6
CCDC62,module_6
DPY30,module_6
GLIS2,module_6
MYPN,module_6
HYCC1,module_6
SMARCA5,module_6
ZNF347,module_6
CARD6,module_6
KDM2B,module_6
SLC9A7,module_6
FKBP6,module_6
ACCS,module_6
HINT2,module_6
INSM2,module_6
PPP1R9B,module_6
SPMIP6,module_6
SPATA22,module_6
GARIN1B,module_6
MCEE,module_6
LOXL3,module_6
ABHD1,module_6
CAPS2,module_6
CAT,module_6
MYO18B,module_6
COX4I2,module_6
GTPBP3,module_6
GPT2,module_6
BEX2,module_6
LNX1,module_6
MGARP,module_6
IRS4,module_6
HDGFL2,module_6
PIGO,module_6
PSRC1,module_6
PLEKHA8,module_6
PRRC2B,module_6
SPSB2,module_6
CBX2,module_6
CNDP1,module_6
UNC119B,module_6
USP30,module_6
FUT10,module_6
PCGF1,module_6
CDC42BPA,module_6
ZNF577,module_6
CRACR2A,module_6
TRIM51,module_6
MPV17L2,module_6
GPR65,module_6
ZNF607,module_6
NAA11,module_6
KMT5C,module_6
HIRIP3,module_6
TUBA1C,module_6
FAM220A,module_6
PYROXD2,module_6
RAE1,module_6
GPAT3,module_6
MFSD9,module_1
NFKBID,module_6
OFD1,module_6
BUD13,module_6
PLCD4,module_6
PLPP7,module_6
RTN4IP1,module_6
TXNDC17,module_6
IL17RC,module_6
SEMA7A,module_6
LMNB2,module_6
SFT2D3,module_6
CILP,module_6
ADTRP,module_6
ATP5MK,module_6
ABHD14B,module_6
ZNF496,module_6
GALR3,module_4
HPDL,module_6
PHF5A,module_6
TRIM52,module_6
ZNF503,module_6
LRCH3,module_6
KLHL22,module_6
RIOX2,module_6
CCDC142,module_6
PTPN5,module_6
HAVCR2,module_6
GEMIN2,module_6
RSPO3,module_6
AGBL4,module_6
ZC3H10,module_6
ADGRG7,module_6
ZNF514,module_6
PARP10,module_6
ORAI1,module_6
ZBTB45,module_6
MFSD2A,module_6
RPUSD4,module_6
AIFM2,module_6
ZDHHC12,module_6
C1orf198,module_6
SPPL2A,module_6
SLC7A3,module_6
ADO,module_3
POMGNT2,module_6
FBH1,module_6
LINGO1,module_6
MIGA2,module_6
PLXDC2,module_6
TMTC4,module_6
RGS5,module_6
RNFT2,module_6
CEP89,module_6
ARHGEF39,module_6
ZNF341,module_6
FAM136A,module_6
AOPEP,module_6
MAP4K3,module_6
TMEM87B,module_6
ZNF382,module_6
SLC35B4,module_6
ATOH8,module_6
ZNF587,module_6
FAM222A,module_6
UTP4,module_6
PPP1R15B,module_6
PRSS12,module_6
ALG10,module_6
FIZ1,module_6
ZNF566,module_6
SLC49A4,module_6
TMEM209,module_6
PPM1D,module_6
MASTL,module_6
RAB2B,module_6
C8orf76,module_6
RITA1,module_6
MEDAG,module_6
ZFYVE19,module_6
ATG4C,module_6
CORO6,module_6
WDR73,module_6
MAEL,module_6
ABHD13,module_6
LTV1,module_6
SERAC1,module_6
TIGD5,module_6
PPFIBP2,module_6
PRPF38A,module_6
CGNL1,module_6
MPND,module_6
RELT,module_6
SYTL1,module_6
UBASH3B,module_6
PPFIBP1,module_6
CCDC183,module_6
FBXL20,module_6
AJUBA,module_6
ALKBH6,module_6
IGSF21,module_6
LSM10,module_6
PNMA6A,module_6
TOX2,module_6
PPFIA4,module_6
C1orf94,module_6
ATG4D,module_6
MFSD5,module_6
DISP1,module_6
FRMD5,module_6
RANBP3,module_6
CEP19,module_6
FAM83A,module_6
ARHGAP19,module_6
COX14,module_6
PPP1R16A,module_6
PPFIA2,module_6
RBM17,module_6
PIGY,module_6
UBL7,module_6
RERG,module_6
PHYKPL,module_6
SLC43A1,module_6
TMEM128,module_6
TMEM141,module_6
USP45,module_6
CFAP300,module_6
TMEM241,module_6
TMEM60,module_6
SMIM3,module_6
PIK3R3,module_6
PEX3,module_6
PARG,module_6
CNTNAP1,module_6
ENC1,module_6
NIPSNAP1,module_6
NDST2,module_6
KCNAB2,module_6
ITGA10,module_6
ITGA8,module_6
IKBKG,module_6
ELP1,module_6
IFITM1,module_6
HAT1,module_6
GCM1,module_6
GAS7,module_6
H2AC12,module_6
H2BC12,module_5
DGKZ,module_6
DGKE,module_6
DGKD,module_6
DDO,module_6
CST7,module_6
ATCAY,module_6
COL27A1,module_6
FBF1,module_6
YBX3,module_6
PPIL4,module_6
PAQR8,module_6
ABCC11,module_6
COPS3,module_6
CHST1,module_6
CBX4,module_6
SHISAL1,module_6
SHANK3,module_6
DGCR6L,module_6
CAMK1,module_6
SYDE1,module_6
TRIM5,module_6
ZCCHC3,module_6
ALG2,module_6
MYLK2,module_6
STRIP1,module_6
BCAS1,module_6
MICALL1,module_6
TUBGCP6,module_6
KIAA1671,module_6
BARX2,module_6
SLX9,module_6
RGS8,module_6
AGPS,module_6
EAF1,module_6
DNAJC14,module_6
NKD1,module_6
NKD2,module_6
SLC45A3,module_6
RHPN2,module_6
CCNB3,module_6
APOL1,module_6
LMO4,module_6
STON2,module_6
PIR,module_6
DOCK7,module_6
KNDC1,module_6
LRRCC1,module_6
CNTNAP4,module_6
ZFHX2,module_6
KIAA1755,module_6
CGGBP1,module_6
ITPRIP,module_6
UNK,module_6
CFAP74,module_6
TSPYL5,module_6
DISP2,module_6
TNKS1BP1,module_3
CIPC,module_6
DIXDC1,module_6
CEP295,module_6
AP3B1,module_6
ZNF518B,module_6
TANC1,module_6
FHDC1,module_6
ZC3H12C,module_6
SSH2,module_6
SELENOI,module_6
GFM1,module_6
SCIN,module_6
CCDC65,module_6
DNAJC5B,module_6
BLZF1,module_6
TSLP,module_6
LGR5,module_6
MAPKAPK5,module_6
BHLHE40,module_6
CDC14B,module_1
CDC14A,module_6
TCAP,module_6
CDK10,module_6
DEGS1,module_6
DENR,module_6
THOC5,module_6
KMO,module_6
YARS1,module_6
PDXK,module_6
MADD,module_6
RRP1,module_6
MKNK1,module_6
CAV1,module_6
KHSRP,module_6
PDLIM4,module_6
CASK,module_6
AKR7A2,module_6
PRKRA,module_6
TMEFF1,module_6
SCARF1,module_6
CAV2,module_6
GTPBP10,module_6
ACTL6A,module_1
RUNX2,module_6
TNFSF11,module_6
RGS20,module_6
FAM193A,module_6
SLC25A12,module_6
PLA2G4C,module_6
RUVBL1,module_6
KLF7,module_6
RUNX1,module_6
PLPP1,module_6
PLPP2,module_6
PLPP3,module_6
STC2,module_6
USO1,module_1
CADPS,module_6
RUNX1T1,module_6
CDK13,module_6
PDE8B,module_3
ASMTL,module_6
PSMG1,module_6
RFXANK,module_6
TP63,module_6
JRK,module_6
CBFA2T3,module_6
HSD17B6,module_6
SKAP1,module_6
UNC5C,module_6
RTCA,module_6
RNASET2,module_6
EIF4EBP3,module_6
AOC3,module_6
RUNX3,module_6
DCHS1,module_6
PTCH2,module_6
AKR1C3,module_6
KCNK5,module_6
CHRD,module_6
ABCB11,module_6
NCOA1,module_6
LAMTOR3,module_6
CBFB,module_6
SOCS1,module_6
DDX3Y,module_6
PDE5A,module_6
DYNLL1,module_6
ALDH4A1,module_6
IRS2,module_6
HSFY1,module_6
EIF3B,module_6
EIF3C,module_6
EIF3D,module_6
EIF3F,module_6
EIF3G,module_6
EIF3H,module_6
EIF3I,module_6
EIF3J,module_6
CBL,module_6
SLC4A4,module_6
VAMP8,module_6
VAMP4,module_6
STX16,module_6
STX11,module_6
STX10,module_6
CBLB,module_6
JMJD7-PLA2G4B,module_6
SRSF9,module_6
MARCO,module_6
CBLN1,module_6
JRKL,module_6
HYAL2,module_6
DGAT1,module_6
CDC23,module_6
ACTN1,module_6
DNAH11,module_6
B4GALT4,module_6
B4GALT3,module_2
B4GALT2,module_6
B3GALT4,module_6
B3GALT2,module_6
B3GALT1,module_6
SERPINH1,module_6
TNK1,module_6
ABCC3,module_6
NOL4,module_6
TRADD,module_6
PNPT1,module_6
TNFRSF25,module_6
MBTPS1,module_6
EDF1,module_6
CTSF,module_6
SNX4,module_6
SNX3,module_6
URI1,module_6
EED,module_6
CTNNAL1,module_6
ADAM19,module_6
CBR1,module_6
RNMT,module_6
RNGTT,module_6
GPAA1,module_6
MYH13,module_6
MYOM1,module_6
RIPK1,module_6
CRADD,module_6
HRK,module_1
CBR3,module_6
TNFSF14,module_6
TNFSF13,module_6
TNFSF12,module_6
TNFSF10,module_6
TNFSF9,module_6
ADAM21,module_6
ADAM20,module_6
ADAM18,module_6
CBS,module_6
ADAM15,module_1
ADAM9,module_6
ADAM7,module_6
PABPC4,module_6
CD164,module_6
TNFRSF14,module_6
RAB11A,module_6
RIPK2,module_6
TNFRSF6B,module_6
FADD,module_6
SNAP23,module_6
NAPA,module_6
MTMR1,module_6
MPDZ,module_6
RIOK3,module_6
TNFRSF18,module_6
RGS11,module_6
RGS9,module_6
DLK1,module_6
FPGT,module_6
TNFRSF11A,module_6
TNFRSF10D,module_6
TNFRSF10B,module_6
SCEL,module_6
TNFRSF10A,module_6
DYRK4,module_6
PEX11B,module_6
ACTN2,module_6
PEX11A,module_6
SUCLG2,module_6
SUCLG1,module_6
SUCLA2,module_6
CREG1,module_6
TRIM24,module_5
IL18RAP,module_6
IL1RL2,module_6
IL18R1,module_6
GALR2,module_6
DPM1,module_6
BANF1,module_6
FGF18,module_5
DPM2,module_6
SAP30,module_4
HESX1,module_6
INPP4B,module_6
FGF17,module_6
CES2,module_6
LIN7A,module_6
IQGAP1,module_6
NRP2,module_6
NRP1,module_6
KYAT1,module_2
SYNGAP1,module_6
CD84,module_6
TMEM11,module_6
SOCS2,module_6
GGH,module_6
CFLAR,module_6
CCN6,module_6
CCN5,module_6
CCN4,module_6
HDAC3,module_6
PROM1,module_6
HCAR3,module_6
KSR1,module_6
ANKRD13A,module_6
ALKBH1,module_6
TSC22D1,module_6
CCK,module_6
KAT2B,module_6
CDK5R1,module_6
AKAP4,module_6
ALDH1A2,module_6
NR1I2,module_6
FCGBP,module_6
STK19,module_6
CCKAR,module_6
LDB1,module_6
APLN,module_6
PER3,module_6
PER2,module_6
SYNJ1,module_6
ST3GAL5,module_6
CCKBR,module_6
IER3,module_6
SYNJ2,module_6
CDC123,module_6
RRP36,module_6
VNN2,module_6
SPHK1,module_6
SQSTM1,module_6
SGPL1,module_6
FUBP1,module_6
CDC16,module_6
ZPR1,module_6
NAE1,module_6
SLC5A6,module_6
MCM3AP,module_6
KRIT1,module_6
EIF2B4,module_6
EIF2B3,module_6
EIF2B2,module_6
CPNE3,module_6
BUD31,module_6
MTMR3,module_6
MTMR2,module_6
CCNA2,module_6
CCNA1,module_6
CPNE1,module_6
AP1S2,module_6
AP1G2,module_6
AP1M1,module_6
GYG2,module_6
ENDOU,module_6
CCNB1,module_6
SGCE,module_6
CACNA1I,module_6
CACNA1H,module_6
TRIM4,module_6
CACNA1G,module_6
TIMELESS,module_6
BCL10,module_6
CCNC,module_6
SNURF,module_6
BSN,module_6
FOXH1,module_6
MBD4,module_6
MBD2,module_6
SKAP2,module_6
WASF1,module_6
BAIAP3,module_6
FUBP3,module_6
CCND2,module_6
TOP3B,module_3
KYNU,module_6
AP3D1,module_6
BTRC,module_6
CCND3,module_6
H2BC11,module_2
H1-10,module_6
MGAM,module_6
P4HA2,module_6
USP13,module_6
RSPH1,module_6
UMODL1,module_6
SERPINB12,module_6
WNT3A,module_6
LMLN,module_6
SIGLEC10,module_6
GAL3ST3,module_6
NAV3,module_6
NAV1,module_6
NAV2,module_6
CCNE1,module_6
PPP1R3F,module_6
CHRFAM7A,module_6
ABCC10,module_6
FGD3,module_6
FCHSD1,module_6
PLOD3,module_6
MVB12B,module_6
KLHL6,module_6
SIGLEC12,module_6
RPS6KA4,module_6
SEC16B,module_6
PLCZ1,module_6
STBD1,module_6
SLC25A21,module_6
CFAP91,module_6
TPD52L3,module_6
LHX4,module_6
SLAMF9,module_6
ZNF628,module_6
TRPA1,module_6
DYNC2I2,module_6
TMEM116,module_6
CCNF,module_6
SELENBP1,module_6
UBE3B,module_6
ATP6V0E1,module_6
BMERB1,module_6
PAPLN,module_6
LIMD1,module_6
RHOT2,module_6
GLB1L2,module_6
KLC4,module_6
SAPCD2,module_6
NOL3,module_6
KALRN,module_6
DPH6,module_6
CDKL2,module_6
NAT1,module_6
ACVR1,module_6
CCNG1,module_6
MIDN,module_6
HAP1,module_6
F2RL3,module_6
UBE3D,module_6
FAM181A,module_6
CCDC120,module_6
ZNF30,module_6
CCNG2,module_6
PHLDB2,module_6
VWA5B2,module_6
TMEM250,module_6
TSR2,module_6
TAF1C,module_6
KCNH7,module_6
TSPAN18,module_6
TAF1B,module_6
EFCAB11,module_6
TAF1A,module_6
SLC25A14,module_6
HS6ST2,module_6
FRMD7,module_6
EMILIN3,module_6
MPZL1,module_6
SYS1,module_6
CCNH,module_6
MAP3K14,module_6
SNX21,module_6
ZSWIM1,module_5
SOCS3,module_6
CLIC3,module_6
CH25H,module_6
KIAA2013,module_6
ZNF551,module_6
BRSK2,module_6
UNC5A,module_6
RNF8,module_6
HIP1R,module_6
OTULIN,module_6
CEACAM21,module_6
RHBDL1,module_6
EFCAB12,module_6
KLHL13,module_6
TP53I13,module_6
ZNF616,module_6
ZNF766,module_6
CCDC97,module_6
PKD2L1,module_6
EXOC3L2,module_6
ZNF468,module_6
ZNF160,module_6
CCRL2,module_6
FER1L5,module_6
CTU1,module_4
MACIR,module_6
FAM110B,module_6
SEMA5A,module_6
SAMD1,module_6
DCAF15,module_6
TICRR,module_6
MED30,module_6
CCNT1,module_6
UBE2M,module_6
TMEM41A,module_6
IFT20,module_6
MCFD2,module_6
CCDC32,module_6
KNSTRN,module_6
ATP6V1E2,module_6
BMF,module_6
BTAF1,module_6
ZNF622,module_6
RPL14,module_6
ARTN,module_6
GADD45GIP1,module_6
ZNF835,module_6
TMEM263,module_6
AIP,module_6
CCNT2,module_6
PSTPIP2,module_6
SCRN2,module_3
GPRC5A,module_6
YIF1B,module_6
MLIP,module_6
SHF,module_6
DUOXA1,module_5
STPG1,module_6
MAP7,module_6
NFS1,module_6
PRC1,module_6
MCU,module_6
CCDC74A,module_6
SLC7A7,module_6
SLC7A6,module_6
ZNF799,module_6
TIMM29,module_6
ZNF625,module_6
ZNF700,module_6
ZNF439,module_6
PAPSS2,module_6
STARD13,module_6
PIAS2,module_6
N4BP2L1,module_6
ZFAND2A,module_6
COX19,module_6
MAP3K6,module_6
ZNF486,module_6
SYT7,module_6
TBL1Y,module_6
CARMIL3,module_6
PPP1R3E,module_6
LRSAM1,module_6
ANGPTL1,module_6
CLDN12,module_6
CCDC126,module_6
SEC11C,module_6
CLDN10,module_6
VCF2,module_6
CLDN2,module_6
CLDN1,module_6
DIRAS3,module_6
PYGO2,module_6
LDB2,module_6
CEP95,module_6
CCT6A,module_6
CLDN9,module_6
ANGEL2,module_6
PIP4P1,module_6
PRMT9,module_6
CFAP119,module_6
TCEAL8,module_6
ZNF598,module_6
SPOCD1,module_6
EIF1AY,module_6
JPT2,module_6
SPSB3,module_6
IL33,module_6
TMSB4Y,module_6
DMAC1,module_6
ZNF697,module_6
PKMYT1,module_6
PIGQ,module_6
DNAJA3,module_6
TRIM41,module_6
UNC119,module_6
TBX19,module_6
ESAM,module_6
ADCK2,module_6
DHX57,module_6
TBX18,module_6
ZNF251,module_6
USP2,module_6
KIFC2,module_6
CREB3L1,module_6
ACVR1B,module_6
USP10,module_6
USP8,module_6
FCGR2C,module_6
DPP9,module_6
RGN,module_6
CCDC149,module_6
AP5B1,module_6
CCDC34,module_6
ANKRD30A,module_6
MTMR4,module_6
TRIM47,module_6
NMI,module_6
MTA1,module_6
ZNF682,module_6
LATS1,module_6
L3MBTL4,module_6
ATP6V0D1,module_6
TMEM67,module_6
TIGD7,module_6
IGFN1,module_6
SCARF2,module_6
NUP210L,module_6
CD1D,module_6
SLC16A6,module_6
SLC16A5,module_6
SLC16A4,module_6
SLC16A3,module_6
PDLIM1,module_6
CNOT9,module_6
SLC39A13,module_6
SMC3,module_6
BOD1,module_6
PRPF4,module_6
MSANTD3,module_6
LMF2,module_6
PRPF3,module_6
FAM50A,module_6
R3HDM4,module_6
TMEM259,module_6
AIFM1,module_6
KCNQ4,module_6
CCNE2,module_6
DDX60L,module_6
RRP9,module_6
CDKN2AIPNL,module_6
ANKRD40,module_6
UAP1L1,module_6
ARHGEF1,module_6
CBFA2T2,module_6
ZNF502,module_6
ATG12,module_6
SESTD1,module_6
BTF3L4,module_6
CCDC74B,module_6
PDCD5,module_6
ATP23,module_6
SYNGR3,module_6
RCCD1,module_6
SYNGR2,module_6
FAAP24,module_6
RNF185,module_6
SYNGR1,module_6
HGS,module_6
PKDCC,module_6
NEURL1,module_6
DYRK1B,module_6
CTDP1,module_6
SLC6A5,module_6
COL23A1,module_6
PCED1B,module_6
ANKRD44,module_6
SLC28A1,module_6
RSAD2,module_6
UBXN11,module_6
EXO1,module_6
MTRFR,module_6
FIBP,module_6
RPS19BP1,module_6
PLXNA4,module_6
ZNF830,module_6
SLFN11,module_6
RASL10B,module_6
CHURC1,module_6
DEPDC7,module_6
DGKI,module_6
TDRD12,module_6
ATPAF2,module_6
BOC,module_6
EBAG9,module_6
ZNF765,module_6
NLRP12,module_6
MYADM,module_3
ZNF845,module_6
COX7A2L,module_6
TMSB10,module_6
SYT12,module_6
CENPL,module_6
SMDT1,module_6
SCAF11,module_6
LONRF1,module_6
CD3G,module_6
LPAR2,module_6
MYOM2,module_6
IL1RL1,module_6
IDI2,module_6
YTHDC1,module_6
MIDEAS,module_6
MFSD4B,module_6
MAP3K13,module_6
LIN52,module_6
ZNF804A,module_6
NEK9,module_6
CABLES1,module_6
CHMP7,module_6
AP4M1,module_6
OSMR,module_6
ALKBH8,module_6
MYLK3,module_6
ARHGEF2,module_6
RASSF9,module_6
ZW10,module_6
WDR20,module_6
BUB3,module_6
REPS2,module_6
CHRDL1,module_6
MARVELD3,module_6
RFT1,module_6
TTC5,module_6
DDX21,module_6
FDXACB1,module_6
C11orf52,module_6
CD247,module_6
DEDD,module_6
SLC16A7,module_6
NDUFAF2,module_6
ARRDC4,module_6
COG7,module_6
EOLA1,module_6
SLC33A1,module_6
ZNF300,module_6
MYOZ3,module_6
TPGS1,module_6
ACVR2A,module_6
CD4,module_6
HACD1,module_6
CCNQ,module_6
DCLK1,module_6
SLC25A51,module_6
SNX29,module_6
ZMYM3,module_6
ZMYM6,module_6
ZMYM5,module_6
LRRFIP2,module_6
ZC3HAV1L,module_6
CD5,module_6
IFT70A,module_6
INTS4,module_6
OXNAD1,module_6
LGI1,module_6
DSEL,module_6
FCMR,module_6
MTDH,module_6
LARGE1,module_3
VAPB,module_6
MTG1,module_6
VAPA,module_6
UBTD2,module_6
MTA2,module_6
DAPL1,module_6
CD5L,module_6
CDHR1,module_6
RCSD1,module_6
LMBRD2,module_6
KGD4,module_6
LRAT,module_6
DLGAP2,module_6
ZNF461,module_6
ZNF585B,module_6
DLGAP1,module_6
CAPN13,module_6
GLYATL1,module_6
TMEM132C,module_6
CD6,module_6
RAB11B,module_6
SCGB3A1,module_6
TMEM129,module_6
DLG5,module_6
MEX3A,module_6
PTTG1,module_6
STRADA,module_6
PRR29,module_6
METTL18,module_6
GORAB,module_6
NAF1,module_6
IL32,module_6
CRB3,module_6
CCPG1,module_6
SPSB4,module_6
PXYLP1,module_6
TBRG4,module_6
MRRF,module_6
PNMA1,module_6
RBM18,module_6
NOG,module_6
MSC,module_6
CHMP4C,module_6
CRLF1,module_6
GCNT3,module_6
UBE2L6,module_6
BBIP1,module_6
LDHAL6B,module_6
DHRS3,module_6
RPS6KA5,module_6
SPECC1,module_6
NUMBL,module_6
CACNA2D2,module_6
BICDL1,module_6
TSPOAP1,module_6
FANK1,module_6
G6PC3,module_6
MFHAS1,module_6
ASB16,module_6
ZNF764,module_6
MOB1B,module_6
CD8B,module_6
PDLIM7,module_6
TIMM50,module_6
MAPKAPK2,module_6
TIFA,module_6
STK17B,module_6
STK17A,module_6
CYTH3,module_6
CYTH2,module_6
MGME1,module_6
CYTH1,module_6
FAM114A1,module_6
TMEM169,module_6
CD8B2,module_3
ITGB1BP1,module_6
PIWIL1,module_6
ARRDC1,module_6
DPH7,module_6
OTOP2,module_6
DNER,module_6
BCL7C,module_6
SLC38A5,module_6
BPIFB1,module_6
DRC1,module_6
BCL7B,module_6
COPB2,module_6
WDR46,module_6
ZBTB22,module_6
HELB,module_6
SHKBP1,module_6
CD9,module_6
H2AC25,module_6
MED14,module_6
ZNF276,module_6
GPR37L1,module_6
NPIPA1,module_6
REEP6,module_6
IMP4,module_6
ADGRG1,module_6
CD14,module_6
GPR55,module_6
HNRNPLL,module_6
UBE2Q2,module_6
CCDC102A,module_6
GPR52,module_6
MARS2,module_6
S1PR2,module_6
ADAMTSL1,module_6
ATP6V1F,module_6
PEX11G,module_3
MARCHF9,module_6
ZBTB47,module_6
ACVR2B,module_6
B3GNT7,module_6
PKHD1L1,module_6
COQ10A,module_6
SOCS6,module_6
CD83,module_2
TEX30,module_6
NEURL3,module_2
DMKN,module_6
ZNF235,module_6
NAPRT,module_6
KCNG4,module_6
TMEM44,module_6
ASIC3,module_6
KCNB2,module_6
ORAI3,module_6
ZNF561,module_6
KLF4,module_6
OLFM2,module_6
NREP,module_6
PRDM6,module_6
PTER,module_6
COPS2,module_6
IGSF8,module_5
TRIP13,module_6
CFAP107,module_6
TRIP11,module_6
PGAP3,module_5
TRIP10,module_2
ODAD1,module_6
HMGN3,module_6
TRIP4,module_6
ZNHIT3,module_6
LEMD1,module_6
GTF3C5,module_6
GTF3C4,module_6
CD22,module_6
GTF3C3,module_6
B4GALT6,module_6
CD163,module_6
HAUS8,module_6
B4GALT5,module_6
MVB12A,module_6
SP140L,module_6
CNOT8,module_6
OPALIN,module_6
TCEAL1,module_6
GLP2R,module_6
VAMP3,module_6
SNAP29,module_6
SYCE1,module_6
EFTUD2,module_6
MGAM2,module_6
ARMC6,module_6
TAOK2,module_6
ZNF670,module_6
NDST3,module_6
RPL23,module_6
TPTE2,module_6
SDR42E1,module_6
TXNL1,module_6
SLIT2,module_6
UBE4A,module_6
LHX2,module_6
ZFAND4,module_6
SLC22A6,module_6
ITGBL1,module_6
TRMT10A,module_6
TBC1D31,module_6
PPIG,module_6
LONP1,module_6
CPNE6,module_6
MRFAP1,module_6
MRFAP1L2,module_6
TBCK,module_6
RAB33A,module_6
RAB28,module_6
TJAP1,module_6
ARHGAP18,module_6
RAB9A,module_6
NHERF1,module_6
KIF3B,module_6
ZFYVE9,module_5
PLAA,module_6
PPT2,module_6
COX5A,module_6
NRXN1,module_6
NRXN2,module_6
GRHPR,module_6
OTOF,module_6
COG1,module_6
LIPG,module_6
SLC22A14,module_6
CD27,module_6
SLC22A13,module_2
TGFBRAP1,module_6
HS6ST1,module_6
GCNA,module_6
NMT2,module_6
ACTR8,module_6
ATP5IF1,module_6
CPA5,module_6
CD101,module_6
FOXP2,module_6
STOML1,module_6
ACVRL1,module_6
CD28,module_6
RECQL5,module_6
PIGS,module_6
RECQL4,module_6
TTYH2,module_6
MUC16,module_6
SELENOF,module_6
LRRC4B,module_6
HTRA3,module_6
CAMK2N2,module_6
ZNF101,module_6
LPXN,module_6
SYAP1,module_6
LENG9,module_6
HSPB9,module_6
PEX16,module_5
SFXN5,module_6
SNRNP40,module_6
ORMDL1,module_6
ORMDL3,module_6
PAXBP1,module_6
TMEM203,module_6
ARHGAP29,module_6
MED21,module_6
SYTL3,module_6
SYTL4,module_6
SYTL5,module_6
ENTREP1,module_6
TJP2,module_6
FADS2,module_6
DDX23,module_6
ABCC12,module_6
CRIPT,module_6
CD86,module_6
CYP7B1,module_6
ZNF264,module_6
NTN1,module_6
FOXQ1,module_5
GNG8,module_6
H2AZ2,module_6
KCNK6,module_6
EPSTI1,module_6
TP53INP1,module_6
CDYL,module_6
ECEL1,module_6
PPP1R14A,module_6
ABCG2,module_6
CHST2,module_6
MED23,module_6
MED17,module_6
MED26,module_6
MED27,module_6
MED7,module_6
QKI,module_6
GSTO1,module_6
AIM2,module_6
MAP4K4,module_6
CD33,module_6
LY86,module_6
EIF2AK3,module_6
ITM2A,module_3
GGPS1,module_6
HOMER3,module_6
HOMER2,module_6
FHL5,module_6
ARHGEF6,module_6
RASAL2,module_6
HAND2,module_6
AKAP7,module_6
IL27RA,module_6
SH3BP5,module_6
PCYT1B,module_3
CHST3,module_6
CD34,module_6
AKAP6,module_6
THEMIS2,module_6
ATG5,module_5
ROCK2,module_6
NAPSA,module_6
MED20,module_6
CABP1,module_6
MAPK8IP1,module_6
CD36,module_6
ONECUT2,module_6
SLC25A27,module_6
STX8,module_6
CHST10,module_6
PIGL,module_6
PIGB,module_6
SCARB1,module_6
PSMF1,module_6
KIF23,module_6
AKAP5,module_6
SLC4A7,module_6
SLC4A8,module_6
MYOT,module_6
ACY1,module_6
MAGED1,module_6
RPH3AL,module_6
ADAMTS4,module_6
ADAMTS3,module_6
ADAMTS2,module_6
CD37,module_6
ADAMTS1,module_6
PMPCB,module_6
FXR2,module_6
GAL3ST1,module_6
STXBP5L,module_6
LITAF,module_6
SPTLC2,module_6
GDF15,module_6
TBPL1,module_6
CD38,module_6
NPEPPS,module_6
EEF1E1,module_6
TECR,module_6
MPDU1,module_6
GOSR1,module_6
TMEM59,module_6
BAG5,module_6
ENTPD1,module_6
BAG4,module_6
BAG3,module_6
BAG2,module_6
POLR1C,module_6
ZNF254,module_6
GMFG,module_6
PTGES,module_6
TP53I11,module_6
EI24,module_1
ENTPD2,module_6
TP53I3,module_6
CIR1,module_6
NRG2,module_6
IGDCC3,module_6
RAB3D,module_6
APBA3,module_6
CXCL14,module_6
ENTPD6,module_6
ATP6V1G1,module_6
ATP5MF,module_6
SPAG7,module_6
MRPL33,module_6
SEC22B,module_6
MACROH2A1,module_6
ATP5MJ,module_6
CHD1L,module_6
ENTPD3,module_6
CCL4L2,module_6
MINPP1,module_6
BCAR1,module_6
GTPBP1,module_6
GABBR2,module_6
CEP41,module_6
GTF2IRD1,module_6
ENTPD5,module_6
GOSR2,module_6
NR1D1,module_6
CLOCK,module_6
BABAM2,module_6
CDC42BPB,module_6
CD40,module_6
SOX13,module_6
ENTPD4,module_6
RBM39,module_6
KIF20B,module_6
CREB5,module_6
MAD2L1BP,module_6
PRDX6,module_6
AKAP12,module_6
IER2,module_6
CYTIP,module_6
CD44,module_6
PITPNM1,module_6
